4X80K32538;n/a;ThinkPad Pen Pro 2 (For Yoga 260, 270, X380 Yoga);50;11;NEW;LENOVO;NOTE-OPT;1YM;1 Year Manufacturer Warranty;n/a;n/a;n/a;4X80K32538;0889955771254;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;ES.FOXWAY.DK/ITEM/4X80K32538;0;n/a;n/a; 
4X81E21569;n/a;ThinkPad Pen Pro-11 for X13 Yoga G2/G3;50;11;NEW;LENOVO;NOTE-OPT;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;ES.FOXWAY.DK/ITEM/4X81E21569;0;n/a;n/a; 
4XC1L91362;n/a;ThinkPad Thales eSIM card;2;4;NEW;LENOVO;NOTE-OPT;1YR CCR;1 Year Carry-in Warranty;n/a;n/a;n/a;4XC1L91362;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;ES.FOXWAY.DK/ITEM/4XC1L91362;0;n/a;n/a; 
4XC1M72794;n/a;ThinkPad Fibocom L860-GL-16 4G LTE CAT16 M.2 WWAN;3;121;NEW;LENOVO;NOTE-OPT;n/a;n/a;n/a;n/a;n/a;4XC1M72794;0195892091424;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;ES.FOXWAY.DK/ITEM/4XC1M72794;0;n/a;n/a; 
4XD1H02419;n/a;Lenovo Select USB-A Wired Hi-Fi Headset;1;11;NEW;LENOVO;NOTE-OPT;1YR CCR;1 Year Carry-in Warranty;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;ES.FOXWAY.DK/ITEM/4XD1H02419;0;n/a;n/a; 
4Z11D05518;n/a;Lenovo Case 100e/100W Chromebook G3;2;4;NEW;LENOVO;NOTE-OPT;1YR CCR;1 Year Carry-in Warranty;n/a;n/a;n/a;0195890009698;0195890009698;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;ES.FOXWAY.DK/ITEM/4Z11D05518;0;n/a;n/a; 
4Z11D05519;n/a;Lenovo Case 300e/500e Chromebook G3, 300w/500w G3;17;4;NEW;LENOVO;NOTE-OPT;1YR CCR;1 Year Carry-in Warranty;n/a;n/a;n/a;4Z11D05519;5051794035797;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;ES.FOXWAY.DK/ITEM/4Z11D05519;0;n/a;n/a; 
4ZY1A99213;n/a;Legion T-Shirt Black - Female Small;18;4;NEW;LENOVO;NOTE-OPT;n/a;n/a;n/a;n/a;n/a;4ZY1A99213;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;ES.FOXWAY.DK/ITEM/4ZY1A99213;0;n/a;n/a; 
5A11D52403;n/a;Lenovo 100W USB-C AC Adapter;50;51;NEW;LENOVO;NOTE-OPT;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;ES.FOXWAY.DK/ITEM/5A11D52403;0;n/a;n/a; 
5C10V25721;n/a;Lenovo Thunderbolt 4 cable - 0.7 m;6;61;NEW;LENOVO;NOTE-OPT;1YM;1 Year Manufacturer Warranty;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;ES.FOXWAY.DK/ITEM/5C10V25721;0;n/a;n/a; 
5M11D12291;n/a;Lenovo P1 G4 SSD Bracket ASM,CH1;5;21;NEW;LENOVO;NOTE-OPT;1YM;1 Year Manufacturer Warranty;n/a;n/a;n/a;5M11D12291;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;ES.FOXWAY.DK/ITEM/5M11D12291;0;n/a;n/a; 
5M11H25820;n/a;Keyb T14s G3/G4 Cover AR - WW - BL;8;128;NEW;LENOVO;NOTE-OPT;1YM;1 Year Manufacturer Warranty;n/a;AR;n/a;5M11H25820;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;ES.FOXWAY.DK/ITEM/5M11H25820;0;n/a;n/a; 
6SK99AA;n/a;HP 1TB M.2 2280 PCIe NVMe 3x4 TLC;3;214;NEW;HP;NOTE-OPT;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;ES.FOXWAY.DK/ITEM/6SK99AA;0;n/a;n/a; 
78546953;n/a;Janssen-Kensington Privacy Screenfilter 34";48;27;NEW;LENOVO;NOTE-OPT;1YR CCR;1 Year Carry-in Warranty;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;ES.FOXWAY.DK/ITEM/78546953;0;n/a;n/a; 
7ZE81AA;n/a;HP Reversible Sleeve;9;10;NEW;HP;NOTE-OPT;n/a;n/a;n/a;n/a;n/a;7ZE81AA;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;ES.FOXWAY.DK/ITEM/7ZE81AA;0;n/a;n/a; 
CT16G4SFRA32A;n/a;Crucial 16GB DDR4 3200MHz SoDIMM;28;31;NEW;CRUCIAL;NOTE-OPT;1YM;1 Year Manufacturer Warranty;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;ES.FOXWAY.DK/ITEM/CT16G4SFRA32A;0;n/a;n/a; 
CT32G4SFD832A;n/a;Crucial 32GB DDR4 3200MHz SoDIMM;7;64;NEW;CRUCIAL;NOTE-OPT;1YM;1 Year Manufacturer Warranty;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;ES.FOXWAY.DK/ITEM/CT32G4SFD832A;0;n/a;n/a; 
CT8G4SFRA32A;n/a;Crucial 8GB DDR4 3200MHz SoDIMM 260-pin;4;21;NEW;CRUCIAL;NOTE-OPT;1YM;1 Year Manufacturer Warranty;n/a;n/a;n/a;CT8G4SFRA32A;0649528903525;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;ES.FOXWAY.DK/ITEM/CT8G4SFRA32A;0;n/a;n/a; 
D30654;n/a;Dicota Book Case with Stand for 10" Galaxxy Tab2;2;11;NEW;DIV;NOTE-OPT;1YR CCR;1 Year Carry-in Warranty;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;ES.FOXWAY.DK/ITEM/D30654;0;n/a;n/a; 
E5E76AA#ABB;n/a;HP X500 wired Mouse;4;9;NEW;HP;NOTE-OPT;1YR CCR;1 Year Carry-in Warranty;n/a;n/a;n/a;E5E76AA#ABB;0887758651032;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;ES.FOXWAY.DK/ITEM/E5E76AA%23ABB;0;n/a;n/a; 
GX41K68624;n/a;Lenovo Yoga 14.5" Sleeve - Grey;33;21;NEW;LENOVO;NOTE-OPT;1YR CCR;1 Year Carry-in Warranty;n/a;n/a;n/a;GX41K68624;0195892078500;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;ES.FOXWAY.DK/ITEM/GX41K68624;0;n/a;n/a; 
GX91L84354;n/a;Lenovo Select USB-C to 4 Port Hub;4;14;NEW;LENOVO;NOTE-OPT;1YR CCR;1 Year Carry-in Warranty;n/a;n/a;n/a;GX91L84354;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;ES.FOXWAY.DK/ITEM/GX91L84354;0;n/a;n/a; 
GXD1D09516;n/a;Lenovo Select USB Stereo-headset - Storm Grey;6;14;NEW;LENOVO;NOTE-OPT;1YR CCR;1 Year Carry-in Warranty;n/a;n/a;n/a;GXD1D09516;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;ES.FOXWAY.DK/ITEM/GXD1D09516;0;n/a;n/a; 
GY40T11749;n/a;Lenovo 700 Multimedia USB Keyboard;2;14;NEW;LENOVO;NOTE-OPT;1YR CCR;1 Year Carry-in Warranty;n/a;TH;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;ES.FOXWAY.DK/ITEM/GY40T11749;0;n/a;n/a; 
GY51F09725;n/a;Lenovo 530 Wireless Mouse (Platinum Grey);1;14;NEW;LENOVO;NOTE-OPT;1YR CCR;1 Year Carry-in Warranty;n/a;n/a;n/a;GY51F09725;5707271560749;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;ES.FOXWAY.DK/ITEM/GY51F09725;0;n/a;n/a; 
SN20M66881;n/a;Lenovo Y910 Red Key Caps With Key Remover;11;9;NEW;LENOVO;NOTE-OPT;1YM;1 Year Manufacturer Warranty;n/a;n/a;n/a;SN20M66881;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;ES.FOXWAY.DK/ITEM/SN20M66881;0;n/a;n/a; 
T9J02AA#ABB;n/a;HP 13.3'' & 14'' Spectrum sleeve Gravity Black ;50;14;NEW;HP;NOTE-OPT;1YM;1 Year Manufacturer Warranty;n/a;n/a;n/a;T9J02AA#ABB;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;ES.FOXWAY.DK/ITEM/T9J02AA%23ABB;0;n/a;n/a; 
W7C36AA;n/a;HP Notebook Privacy Screen for 12" Monitor;18;13;NEW;HP;NOTE-OPT;n/a;n/a;n/a;n/a;n/a;W7C36AA;0889899558904;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;ES.FOXWAY.DK/ITEM/W7C36AA;0;n/a;n/a; 
ZG38C04741;n/a;Lenovo Folio Case for Tab M8 4G;3;5;NEW;LENOVO;NOTE-OPT;n/a;n/a;n/a;n/a;n/a;ZG38C04741;0196802690645;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;ES.FOXWAY.DK/ITEM/ZG38C04741;0;n/a;n/a; 
ZG38C04749;n/a;Lenovo Bumber Case for Tab M8;2;3;NEW;LENOVO;NOTE-OPT;1YR CCR;1 Year Carry-in Warranty;n/a;n/a;n/a;ZG38C04749;0196802690638;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;ES.FOXWAY.DK/ITEM/ZG38C04749;0;n/a;n/a; 
ZG38C04905;n/a;Lenovo Active Pen tip;2;11;NEW;LENOVO;NOTE-OPT;1YR CCR;1 Year Carry-in Warranty;n/a;n/a;n/a;ZG38C04905;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;ES.FOXWAY.DK/ITEM/ZG38C04905;0;n/a;n/a; 
GX20L29356;- IdeaPad notebooks;Lenovo 65W AC Wall Adapter GB;1;13;NEW;LENOVO;NOTE-OPT;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;0;n/a;n/a; 
GX20K11839;- IdeaPad notebooks - 710S / Yoga 710 / 910 ;Lenovo 45W AC Wall Adapter GB;2;27;NEW;LENOVO;NOTE-OPT;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;0;n/a;n/a; 
05KK05;05KK05;Dell Latitude E6440, Danish;1;7;NEW;DELL;NOTE-OPT;1YR RTB;1 Year Return to Base Warranty;n/a;DK;n/a;05KK05;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;ES.FOXWAY.DK/ITEM/05KK05;0;n/a;n/a; 
07Y1DK;07Y1DK;Dell Latitude E5450 E5470 E7470 E7450, Italian;1;7;NEW;DELL;NOTE-OPT;1YR RTB;1 Year Return to Base Warranty;n/a;IT;n/a;07Y1DK;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;ES.FOXWAY.DK/ITEM/07Y1DK;0;n/a;n/a; 
0W93F7;0W93F7;Dell Latitude E5470/E7450, French;1;7;NEW;DELL;NOTE-OPT;1YR RTB;1 Year Return to Base Warranty;n/a;FR;n/a;0W93F7;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;ES.FOXWAY.DK/ITEM/0W93F7;0;n/a;n/a; 
0WN04X;0WN04X;Dell Latitude 7400, Nordic;1;7;NEW;DELL;NOTE-OPT;1YR RTB;1 Year Return to Base Warranty;n/a;NORDICS;n/a;0WN04X;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;ES.FOXWAY.DK/ITEM/0WN04X;0;n/a;n/a; 
1GK-00002;1GK-00002;Microsoft Surface Dock 2, 2xUSB-C, GigE, 199W;47;145;NEW;MICROSOFT;NOTE-OPT;1YM;1 Year Manufacturer Warranty;n/a;n/a;n/a;1GK-00002;0889842636451;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;ES.FOXWAY.DK/ITEM/1GK-00002;0;n/a;n/a; 
DELL-WD19S180W;210-AZBU;Dell USB-C WD19S Docking, 180W;50;124;NEW;DELL;NOTE-OPT;2YR RTB;2 Year Return to Base Warranty;n/a;n/a;n/a;DELL-WD19S180W;5707271575712;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;ES.FOXWAY.DK/ITEM/DELL-WD19S180W;0;n/a;n/a; 
DELL-WD19DCS;210-AZBW;Dell USB-C WD19DCS Performance Dock, 240W;50;175;NEW;DELL;NOTE-OPT;3YM;3 Years Manufacturer Warranty;n/a;n/a;n/a;DELL-WD19DCS;5397184514009;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;ES.FOXWAY.DK/ITEM/DELL-WD19DCS;0;n/a;n/a; 
DELL-WD22TB4;210-BDTD;Dell Thunderbolt WD22TB4 Dock, 180W;2;170;NEW;DELL;NOTE-OPT;3YR CCR;3 Years Carry-in Warranty;n/a;n/a;n/a;DELL-WD22TB4;5707271575705;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;ES.FOXWAY.DK/ITEM/DELL-WD22TB4;0;n/a;n/a; 
DELL-UD22;210-BEYV;Dell Universal USB-C Dock, UD22, 130W, EU;50;124;NEW;DELL;NOTE-OPT;3YM;3 Years Manufacturer Warranty;n/a;n/a;n/a;DELL-UD22;5397184718841;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;ES.FOXWAY.DK/ITEM/DELL-UD22;0;n/a;n/a; 
286J1AA#AC3;286J1AA#AC3;HP 16GB DDR4 3200MHz SODIMM Memory;20;94;NEW;HP;NOTE-OPT;1YM;1 Year Manufacturer Warranty;n/a;n/a;n/a;286J1AA#AC3;0195161118340;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;ES.FOXWAY.DK/ITEM/286J1AA%23AC3;0;n/a;n/a; 
40AF0135EU;40AF0135EU;ThinkPad Hybrid USB-C + USB-A Dock, 135W;100;134;NEW;LENOVO;NOTE-OPT;1YM;1 Year Manufacturer Warranty;n/a;n/a;n/a;40AF0135EU;0191999788403;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;ES.FOXWAY.DK/ITEM/40AF0135EU;0;n/a;n/a; 
40AU0065CH;40AU - Lenovo Mini dock ;Thinkpad USB-C Mini Dock - HDMI/USB/65W/CH;1;61;NEW;LENOVO;NOTE-OPT;1YR CCR;1 Year Carry-in Warranty;n/a;n/a;n/a;40AU0065CH;0193386925996;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;ES.FOXWAY.DK/ITEM/40AU0065CH;0;n/a;n/a; 
40AU0065EU;40AU0065EU;Thinkpad USB-C Mini Dock - HDMI/USB/65W;11;63;NEW;LENOVO;NOTE-OPT;1YM;1 Year Manufacturer Warranty;n/a;n/a;n/a;40AU0065EU;0193386926139;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;ES.FOXWAY.DK/ITEM/40AU0065EU;0;n/a;n/a; 
40AY0090EU;40AY0090EU;ThinkPad Universal USB-C Dock;70;131;NEW;LENOVO;NOTE-OPT;1YM;1 Year Manufacturer Warranty;n/a;n/a;n/a;40AY0090EU;0195348192095;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;ES.FOXWAY.DK/ITEM/40AY0090EU;0;n/a;n/a; 
40B00300EU;40B00300EU;ThinkPad Thunderbolt 4 Workstation Dock, 300W;100;224;NEW;LENOVO;NOTE-OPT;1YM;1 Year Manufacturer Warranty;n/a;n/a;n/a;40B00300EU;0195348677295;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;ES.FOXWAY.DK/ITEM/40B00300EU;100;07-08-24;n/a; 
40B00300UK;40B00300UK;ThinkPad Thunderbolt 4 Workstation Dock;50;217;NEW;LENOVO;NOTE-OPT;1YR CCR;1 Year Carry-in Warranty;n/a;n/a;n/a;40B00300UK;0195348677479;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;ES.FOXWAY.DK/ITEM/40B00300UK;0;n/a;n/a; 
40B10135UK;40B10135UK;ThinkPad Universal Thunderbolt 4 Smart Dock;30;186;NEW;LENOVO;NOTE-OPT;1YR CCR;1 Year Carry-in Warranty;n/a;n/a;n/a;40B10135UK;0195348677288;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;ES.FOXWAY.DK/ITEM/40B10135UK;0;n/a;n/a; 
40B30090UK;40B30090EU;Lenovo USB-C Universal Business Dock - UK;1;128;NEW;LENOVO;NOTE-OPT;1YR CCR;1 Year Carry-in Warranty;n/a;n/a;n/a;40B30090UK;0195892053033;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;ES.FOXWAY.DK/ITEM/40B30090UK;0;n/a;n/a; 
4J0G4AA;4J0G4AA;HP Thunderbolt Dock G4 280W with Combo Cable, EU;50;188;NEW;HP;NOTE-OPT;1YR CCR;1 Year Carry-in Warranty;n/a;n/a;n/a;4J0G4AA#ABB;5707271571844;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;ES.FOXWAY.DK/ITEM/4J0G4AA;0;n/a;n/a; 
5S4C3AA#ABB;5S4C3AA#ABB;HP 8GB DDR5 4800MHz SODIMM Memory, 1 Rank;6;44;NEW;HP;NOTE-OPT;1YM;1 Year Manufacturer Warranty;n/a;n/a;n/a;5S4C3AA#ABB;0196337609433;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;ES.FOXWAY.DK/ITEM/5S4C3AA%23ABB;0;n/a;n/a; 
5TW10AA#ABB;5TW10AA#ABB;HP USB-C Dock G5 (2xDP, 1xUSB-C 1xHDMI);25;99;NEW;HP;NOTE-OPT;1YM;1 Year Manufacturer Warranty;n/a;n/a;n/a;5TW10AA#ABB;0193905208531;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;ES.FOXWAY.DK/ITEM/5TW10AA%23ABB;0;n/a;n/a; 
7P993AA;7P993AA;HP Intel XMM 7560 R+,  LTE Advanced Pro WWAN;0;101;NEW;HP;NOTE-OPT;1YR CCR;1 Year Carry-in Warranty;n/a;n/a;n/a;7P993AA;0197192887684;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;ES.FOXWAY.DK/ITEM/7P993AA;0;n/a;n/a;Fjernlager +1 uge
826630-041;826630-041;HP 820 G3/G4 Keyboard, Backlit, DE;1;67;NEW;HP;NOTE-OPT;1YM;1 Year Manufacturer Warranty;n/a;DE;n/a;826630-041;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;ES.FOXWAY.DK/ITEM/826630-041;0;n/a;n/a; 
8WX-00002;8WX-00002;MS Surface Slim Pen 2, Black;50;72;NEW;MICROSOFT;NOTE-OPT;1YM;1 Year Manufacturer Warranty;n/a;n/a;n/a;8WX-00002;0889842778878;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;ES.FOXWAY.DK/ITEM/8WX-00002;0;n/a;n/a; 
8XB-00004;8XB-00004;MS Surface Pro X, 8, 9 Keyboard, Black, French;0;134;NEW;MICROSOFT;NOTE-OPT;2YM;2 Years Manufacturer Warranty;n/a;FR;n/a;8XB-00004;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;ES.FOXWAY.DK/ITEM/8XB-00004;0;n/a;n/a;Fjernlager +1 uge
8XB-00009;8XB-00009;MS Surface Pro X, 8, 9 Keyboard, Black, Nordic;0;125;NEW;MICROSOFT;NOTE-OPT;2YM;2 Years Manufacturer Warranty;n/a;NORDICS;n/a;8XB-00009;0889842780543;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;ES.FOXWAY.DK/ITEM/8XB-00009;0;n/a;n/a;Fjernlager Ukendt
MACBOOKAIR13-BAT-OEM;A1466 ;Notebook battery A1496 for Apple MacBook Air 13.3";24;58;NEW;DIV;NOTE-OPT;30D RTB;30 days Return To Base;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;ES.FOXWAY.DK/ITEM/MACBOOKAIR13-BAT-OEM;0;n/a;n/a; 
4X20M26268;AC adapter;Lenovo 65W Standard AC Adapter USB-C, US power;50;21;NEW;LENOVO;NOTE-OPT;1YM;1 Year Manufacturer Warranty;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;ES.FOXWAY.DK/ITEM/4X20M26268;0;n/a;n/a; 
4X20M26272;AC adapter;Lenovo 65W Standard AC Adapter USB-C EU;50;20;NEW;LENOVO;NOTE-OPT;1YM;1 Year Manufacturer Warranty;n/a;n/a;n/a;4X20M26272;0191200521539;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;ES.FOXWAY.DK/ITEM/4X20M26272;0;n/a;n/a; 
4X20M26272-1;AC adapter;Lenovo 65W Standard AC Adapter USB-C;20;23;NEW;LENOVO;NOTE-OPT;1YM;1 Year Manufacturer Warranty;n/a;n/a;n/a;4X20M26272;0191200521539;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;ES.FOXWAY.DK/ITEM/4X20M26272-1;0;n/a;n/a; 
GX40Q17230;Bag;Lenovo 15.6" T210 Causal Toploader Case, Blue;1;17;NEW;LENOVO;NOTE-OPT;1YR CCR;1 Year Carry-in Warranty;n/a;n/a;n/a;GX40Q17230;0191999722124;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;ES.FOXWAY.DK/ITEM/GX40Q17230;0;n/a;n/a; 
02DL008;Battery;T14 G1/T490 Internal Battery, 3-cell, 50Wh, LiIon;3;88;NEW;LENOVO;NOTE-OPT;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;ES.FOXWAY.DK/ITEM/02DL008;0;n/a;n/a; 
01AJ869;Card Reader S500;PCIEx1 4 Serial Card LP;5;27;NEW;LENOVO;NOTE-OPT;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;ES.FOXWAY.DK/ITEM/01AJ869;0;n/a;n/a; 
LBIM168;Compatbile Battery;Silva Internal battery T470/T480/A475/A485;1;51;NEW;SILVA;NOTE-OPT;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;ES.FOXWAY.DK/ITEM/LBIM168;0;n/a;n/a; 
LBIM137-S2;Compatible Battery;Silva External battery T470/T480/T570/T580 - 6cell;0;57;NEW;SILVA;NOTE-OPT;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;ES.FOXWAY.DK/ITEM/LBIM137-S2;0;n/a;n/a;Fjernlager 3-5 dage
LBIM152;Compatible Battery;Silva X1 Carbon G5/G6, Battery 11.58V 57WH;1;88;NEW;SILVA;NOTE-OPT;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;ES.FOXWAY.DK/ITEM/LBIM152;0;n/a;n/a; 
LBIM166;Compatible Battery;Silva Intern Battery T570/T580/P51s G1/P52s G1;1;64;NEW;SILVA;NOTE-OPT;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;ES.FOXWAY.DK/ITEM/LBIM166;0;n/a;n/a; 
LBIM180;Compatible Battery;Silva battery T490s/T495s 11.58V 57WH;2;57;NEW;SILVA;NOTE-OPT;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;ES.FOXWAY.DK/ITEM/LBIM180;0;n/a;n/a; 
LBIM190;Compatible Battery;Silva battery L490/L580/L590 11.1V 45WH/4080MAH;7;67;NEW;SILVA;NOTE-OPT;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;ES.FOXWAY.DK/ITEM/LBIM190;0;n/a;n/a; 
LBIM194;Compatible Battery;Silva X1 Carbon G7/G8, X1 Yoga G4/G5 -Battery;1;81;NEW;SILVA;NOTE-OPT;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;ES.FOXWAY.DK/ITEM/LBIM194;0;n/a;n/a; 
